PU_ID,PU_Lat,PU_Lon,Number_of_genera,Country,Ecoregion,Management,Habitat,Observer,Depth,Coralcover,SSTRateofRise,PARmax,Calcite,Dis_oxygen,mean.waveNRJ,Salinity_mean,andrello_reef_value,andrello_nutrients,mean.npp,TT_market_hrs,TT_pop_hrs,cumDHW,SST_Kurtosis,SST_Median,ChlorA_median,andrello_sediments,Current_vel_mean,Diff_attenuation,Grav_NP,Grav_NC,PH,SST_bimodality,SST_Skewness,ClimateStressModel,Netflow,Indegree,Outdegree,Retention,min_yr,max_yr,no_replicates
4039,48.082322,-13.553193,27,Madagascar,Western and Northern Madagascar,UnfishedLow,Slope,Arielle,6.733333333,50,0.024336908,56.20499992,0.000539,4.624500036,0.012060564,34.864458,15,0.0316315,1351.801636,5.95,0.183333333,17.67456083,-1.104229689,28.13,0.465219215,237.4901428,0.0530125,0.151000001,0.819690391,0.648977215,8.202499866,0.566250751,-0.271830582,0.729599983,0.670117462,12.5,29,62.5,2017,2019,3
4039,48.082322,-13.553193,20,Madagascar,Western and Northern Madagascar,UnfishedLow,Slope,D'Agata,6,50,0.024336908,56.20499992,0.000539,4.624500036,0.012060564,34.864458,15,0.0316315,1351.801636,5.95,0.183333333,17.67456083,-1.104229689,28.13,0.465219215,237.4901428,0.0530125,0.151000001,0.819690391,0.648977215,8.202499866,0.566250751,-0.271830582,0.729599983,0.670117462,12.5,29,62.5,2016,2016,2
4039,48.082322,-13.553193,21,Madagascar,Western and Northern Madagascar,UnfishedLow,Slope,Julien,5,50,0.024336908,56.20499992,0.000539,4.624500036,0.012060564,34.864458,15,0.0316315,1351.801636,5.95,0.183333333,17.67456083,-1.104229689,28.13,0.465219215,237.4901428,0.0530125,0.151000001,0.819690391,0.648977215,8.202499866,0.566250751,-0.271830582,0.729599983,0.670117462,12.5,29,62.5,2016,2016,1
4039,48.082322,-13.553193,33,Madagascar,Western and Northern Madagascar,UnfishedLow,Slope,Nyawira,5,50,0.024336908,56.20499992,0.000539,4.624500036,0.012060564,34.864458,15,0.0316315,1351.801636,5.95,0.183333333,17.67456083,-1.104229689,28.13,0.465219215,237.4901428,0.0530125,0.151000001,0.819690391,0.648977215,8.202499866,0.566250751,-0.271830582,0.729599983,0.670117462,12.5,29,62.5,2015,2015,1
4041,47.902659,-13.575163,20,Madagascar,Western and Northern Madagascar,Restricted,Slope,Arielle,4.466666667,43,0.023159189,55.14949989,0.0006115,4.633999825,0.680018961,34.846924,0,0.02509355,1183.071411,6.75,0.35,15.38862963,-1.123716864,28.13,0.375873402,46.27314377,0.0385185,0.100500003,0.24,0.505468923,8.201999664,0.570980707,-0.267834655,0.547399983,-0.21883226,50.5,64.75,131.25,2017,2019,3
4041,47.902659,-13.575163,16,Madagascar,Western and Northern Madagascar,Restricted,Slope,D'Agata,3.5,43,0.023159189,55.14949989,0.0006115,4.633999825,0.680018961,34.846924,0,0.02509355,1183.071411,6.75,0.35,15.38862963,-1.123716864,28.13,0.375873402,46.27314377,0.0385185,0.100500003,0.24,0.505468923,8.201999664,0.570980707,-0.267834655,0.547399983,-0.21883226,50.5,64.75,131.25,2016,2016,2
4041,47.902659,-13.575163,18,Madagascar,Western and Northern Madagascar,Restricted,Slope,Julien,3,43,0.023159189,55.14949989,0.0006115,4.633999825,0.680018961,34.846924,0,0.02509355,1183.071411,6.75,0.35,15.38862963,-1.123716864,28.13,0.375873402,46.27314377,0.0385185,0.100500003,0.24,0.505468923,8.201999664,0.570980707,-0.267834655,0.547399983,-0.21883226,50.5,64.75,131.25,2016,2016,1
4050,47.812827,-13.597132,17,Madagascar,Western and Northern Madagascar,Restricted,Slope,Arielle,4.333333333,42,0.02305434,56.18700027,0.000888,4.636000156,0.805756688,35.001041,10,0.015285531,1079.03479,7.433333333,0.816666667,13.62746393,-1.125720942,28.165,0.362636447,26.63567352,0.08189,0.093999997,0.000520893,0.417438675,8.201999664,0.571173967,-0.266370936,0.538100004,0.672131643,8.75,73.5,95,2017,2019,3
4050,47.812827,-13.597132,10,Madagascar,Western and Northern Madagascar,Restricted,Slope,D'Agata,4,42,0.02305434,56.18700027,0.000888,4.636000156,0.805756688,35.001041,10,0.015285531,1079.03479,7.433333333,0.816666667,13.62746393,-1.125720942,28.165,0.362636447,26.63567352,0.08189,0.093999997,0.000520893,0.417438675,8.201999664,0.571173967,-0.266370936,0.538100004,0.672131643,8.75,73.5,95,2016,2016,2
4050,47.812827,-13.597132,10,Madagascar,Western and Northern Madagascar,Restricted,Slope,Julien,4,42,0.02305434,56.18700027,0.000888,4.636000156,0.805756688,35.001041,10,0.015285531,1079.03479,7.433333333,0.816666667,13.62746393,-1.125720942,28.165,0.362636447,26.63567352,0.08189,0.093999997,0.000520893,0.417438675,8.201999664,0.571173967,-0.266370936,0.538100004,0.672131643,8.75,73.5,95,2016,2016,1
4050,47.812827,-13.597132,19,Madagascar,Western and Northern Madagascar,UnfishedLow,Slope,Arielle,6.166666667,42,0.02305434,56.18700027,0.000888,4.636000156,0.805756688,35.001041,10,0.015285531,1079.03479,7.433333333,0.816666667,13.62746393,-1.125720942,28.165,0.362636447,26.63567352,0.08189,0.093999997,0.000520893,0.417438675,8.201999664,0.571173967,-0.266370936,0.538100004,0.672131643,8.75,73.5,95,2017,2019,3
4050,47.812827,-13.597132,13,Madagascar,Western and Northern Madagascar,UnfishedLow,Slope,D'Agata,5.5,42,0.02305434,56.18700027,0.000888,4.636000156,0.805756688,35.001041,10,0.015285531,1079.03479,7.433333333,0.816666667,13.62746393,-1.125720942,28.165,0.362636447,26.63567352,0.08189,0.093999997,0.000520893,0.417438675,8.201999664,0.571173967,-0.266370936,0.538100004,0.672131643,8.75,73.5,95,2016,2016,2
4050,47.812827,-13.597132,12,Madagascar,Western and Northern Madagascar,UnfishedLow,Slope,Julien,5,42,0.02305434,56.18700027,0.000888,4.636000156,0.805756688,35.001041,10,0.015285531,1079.03479,7.433333333,0.816666667,13.62746393,-1.125720942,28.165,0.362636447,26.63567352,0.08189,0.093999997,0.000520893,0.417438675,8.201999664,0.571173967,-0.266370936,0.538100004,0.672131643,8.75,73.5,95,2016,2016,1
4065,47.812827,-13.750853,20,Madagascar,Western and Northern Madagascar,Restricted,Bank,Nyawira,6.95,31,0.022273973,56.40449905,0.0004875,4.637500048,0.618126988,34.941578,0,0.010316269,1110.16626,7.483333333,0.583333333,11.85212807,-1.114108521,28.06,0.386827491,118.3447495,0.059924,0.104499999,0.033706935,0.410500159,8.202499866,0.57220587,-0.282015946,0.538350001,0.559798944,8.75,80,13.25,2009,2009,2
4087,47.745454,-13.926409,22,Madagascar,Western and Northern Madagascar,Restricted,Slope,Nyawira,6,32,0.023968998,56.1902504,0.00143975,4.642499924,0.496655554,34.9240705,0,0.019306228,1286.138794,6.966666667,0.8,11.81755145,-1.088261816,27.99,0.508414455,16.30185509,0.03163,0.137249999,0.002197662,0.474602743,8.203000069,0.569036407,-0.29708778,0.556549996,-0.214313129,53.5,62.25,113.5,2009,2009,1
4087,47.745454,-13.926409,25,Madagascar,Western and Northern Madagascar,UnfishedLow,Slope,Nyawira,8.666666667,32,0.023968998,56.1902504,0.00143975,4.642499924,0.496655554,34.9240705,0,0.019306228,1286.138794,6.966666667,0.8,11.81755145,-1.088261816,27.99,0.508414455,16.30185509,0.03163,0.137249999,0.002197662,0.474602743,8.203000069,0.569036407,-0.29708778,0.556549996,-0.214313129,53.5,62.25,113.5,2009,2009,3
4087,47.745454,-13.926409,18,Madagascar,Western and Northern Madagascar,UnfishedLow,Slope,Tim,8,32,0.023968998,56.1902504,0.00143975,4.642499924,0.496655554,34.9240705,0,0.019306228,1286.138794,6.966666667,0.8,11.81755145,-1.088261816,27.99,0.508414455,16.30185509,0.03163,0.137249999,0.002197662,0.474602743,8.203000069,0.569036407,-0.29708778,0.556549996,-0.214313129,53.5,62.25,113.5,2009,2009,1
4087,47.745454,-13.926409,30,Madagascar,Western and Northern Madagascar,UnfishedLow,Slope,Nyawira,4.666666667,32,0.023968998,56.1902504,0.00143975,4.642499924,0.496655554,34.9240705,0,0.019306228,1286.138794,6.966666667,0.8,11.81755145,-1.088261816,27.99,0.508414455,16.30185509,0.03163,0.137249999,0.002197662,0.474602743,8.203000069,0.569036407,-0.29708778,0.556549996,-0.214313129,53.5,62.25,113.5,2009,2009,3
4258,39.278832,-4.679331,20,Kenya,East African Coral Coast,UnfishedLow,Lagoon/Back reef,Nyawira,1.75,32,0.020902968,53.91400146,0.007156,4.712999821,0.196063787,35.1367,82,3.476872444,1001.474487,1.35,0.216666667,26.57922052,-0.757303741,27.22,1.225860655,13152.11914,0.717872,0.202999994,0.08475085,34.61742784,8.215000153,0.446683825,-0.045825393,0.722200006,0.001167341,57,36.75,128.75,2012,2021,2
4258,39.278832,-4.679331,25,Kenya,East African Coral Coast,UnfishedLow,Slope,Nyawira,2.5,32,0.020902968,53.91400146,0.007156,4.712999821,0.196063787,35.1367,82,3.476872444,1001.474487,1.35,0.216666667,26.57922052,-0.757303741,27.22,1.225860655,13152.11914,0.717872,0.202999994,0.08475085,34.61742784,8.215000153,0.446683825,-0.045825393,0.722200006,0.001167341,57,36.75,128.75,2021,2021,1
4268,39.30129,-4.701863,16,Kenya,East African Coral Coast,Restricted,Slope,Nyawira,4,31,0.020420632,53.91400146,0.007156,4.712999821,0.196063787,35.1367,82,3.476872444,1001.474487,1.783333333,0.333333333,26.92628093,-0.760746884,27.22,1.281103909,13152.11914,0.717872,0.202999994,0.021011326,70.4128082,8.215000153,0.447302954,-0.044145264,0.655299991,0.001167341,57,36.75,128.75,2013,2013,1
4271,39.368664,-4.701863,19,Kenya,East African Coral Coast,Restricted,Slope,Emily,3,40,0.019018265,53.60900116,0.001364,4.712999821,3.805470705,35.139881,393,2.272863388,970.1774902,1.783333333,0.333333333,24.31680696,-0.77379241,27.235,0.619963124,3969.175781,0.764718,0.111000001,0.021011326,70.4128082,8.215000153,0.449709835,-0.038385743,0.659474999,0.629931269,43.5,47,53.25,2010,2010,1
4271,39.368664,-4.701863,26,Kenya,East African Coral Coast,Restricted,Slope,Tim,5,40,0.019018265,53.60900116,0.001364,4.712999821,3.805470705,35.139881,393,2.272863388,970.1774902,1.783333333,0.333333333,24.31680696,-0.77379241,27.235,0.619963124,3969.175781,0.764718,0.111000001,0.021011326,70.4128082,8.215000153,0.449709835,-0.038385743,0.659474999,0.629931269,43.5,47,53.25,2005,2005,1
4273,39.413579,-4.701863,24,Kenya,East African Coral Coast,Restricted,Slope,Nyawira,5.9,35,0.018353003,54.14649963,0.000752,4.712999821,4.377082348,35.054989,62,1.823716402,946.7952271,1.75,0.283333333,24.3654519,-0.789747402,27.23,0.37342342,1916.254883,0.4993965,0.090500001,0.063383083,72.65440756,8.21449995,0.45294491,-0.038092334,0.641925007,0.629931269,43.5,47,53.25,2016,2021,5
4273,39.413579,-4.701863,25,Kenya,East African Coral Coast,Restricted,Slope,Tim,5,35,0.018353003,54.14649963,0.000752,4.712999821,4.377082348,35.054989,62,1.823716402,946.7952271,1.75,0.283333333,24.3654519,-0.789747402,27.23,0.37342342,1916.254883,0.4993965,0.090500001,0.063383083,72.65440756,8.21449995,0.45294491,-0.038092334,0.641925007,0.629931269,43.5,47,53.25,2016,2016,1
4273,39.413579,-4.701863,25,Kenya,East African Coral Coast,Restricted,Slope,Nyawira,2.5,35,0.018353003,54.14649963,0.000752,4.712999821,4.377082348,35.054989,62,1.823716402,946.7952271,1.75,0.283333333,24.3654519,-0.789747402,27.23,0.37342342,1916.254883,0.4993965,0.090500001,0.063383083,72.65440756,8.21449995,0.45294491,-0.038092334,0.641925007,0.629931269,43.5,47,53.25,2021,2021,1
4277,39.30129,-4.724395,17,Kenya,East African Coral Coast,UnfishedHigh,Slope,Nyawira,5,31,0.02025264,53.91400146,0.007156,4.712999821,0.228813872,35.1367,48,2.658048868,993.494812,1.783333333,0.333333333,27.49068479,-0.762198563,27.24,1.317417622,9581.439453,0.717872,0.202999994,0.021011326,70.4128082,8.215000153,0.44761198,-0.044623166,0.620199978,0.001167341,57,36.75,128.75,2021,2021,1
4280,39.368664,-4.724395,21,Kenya,East African Coral Coast,Restricted,Slope,Nyawira,2,40,0.01883188,53.60900116,0.001364,4.712999821,3.687547684,35.139881,476,1.28347218,989.315979,1.783333333,0.333333333,25.49745664,-0.776633649,27.23,0.527517729,2390.466309,0.764718,0.111000001,0.021011326,70.4128082,8.215000153,0.450327281,-0.039610452,0.620949984,0.629931269,43.5,47,53.25,2021,2021,1
4280,39.368664,-4.724395,24,Kenya,East African Coral Coast,UnfishedHigh,Flat,Nyawira,5,40,0.01883188,53.60900116,0.001364,4.712999821,3.687547684,35.139881,476,1.28347218,989.315979,1.783333333,0.333333333,25.49745664,-0.776633649,27.23,0.527517729,2390.466309,0.764718,0.111000001,0.021011326,70.4128082,8.215000153,0.450327281,-0.039610452,0.620949984,0.629931269,43.5,47,53.25,2016,2016,1
4280,39.368664,-4.724395,26,Kenya,East African Coral Coast,UnfishedHigh,Lagoon/Back reef,Tim,2.25,40,0.01883188,53.60900116,0.001364,4.712999821,3.687547684,35.139881,476,1.28347218,989.315979,1.783333333,0.333333333,25.49745664,-0.776633649,27.23,0.527517729,2390.466309,0.764718,0.111000001,0.021011326,70.4128082,8.215000153,0.450327281,-0.039610452,0.620949984,0.629931269,43.5,47,53.25,2008,2009,2
4280,39.368664,-4.724395,23,Kenya,East African Coral Coast,UnfishedHigh,Lagoon/Back reef,Nyawira,4.1,40,0.01883188,53.60900116,0.001364,4.712999821,3.687547684,35.139881,476,1.28347218,989.315979,1.783333333,0.333333333,25.49745664,-0.776633649,27.23,0.527517729,2390.466309,0.764718,0.111000001,0.021011326,70.4128082,8.215000153,0.450327281,-0.039610452,0.620949984,0.629931269,43.5,47,53.25,2012,2021,5
4280,39.368664,-4.724395,22,Kenya,East African Coral Coast,UnfishedHigh,Lagoon/Back reef,Tim,2.5,40,0.01883188,53.60900116,0.001364,4.712999821,3.687547684,35.139881,476,1.28347218,989.315979,1.783333333,0.333333333,25.49745664,-0.776633649,27.23,0.527517729,2390.466309,0.764718,0.111000001,0.021011326,70.4128082,8.215000153,0.450327281,-0.039610452,0.620949984,0.629931269,43.5,47,53.25,2005,2019,6
4280,39.368664,-4.724395,25,Kenya,East African Coral Coast,UnfishedHigh,Slope,Nyawira,7,40,0.01883188,53.60900116,0.001364,4.712999821,3.687547684,35.139881,476,1.28347218,989.315979,1.783333333,0.333333333,25.49745664,-0.776633649,27.23,0.527517729,2390.466309,0.764718,0.111000001,0.021011326,70.4128082,8.215000153,0.450327281,-0.039610452,0.620949984,0.629931269,43.5,47,53.25,2021,2021,1
4281,39.391121,-4.724395,17,Kenya,East African Coral Coast,UnfishedHigh,Flat,Nyawira,4,39,0.018388758,53.60900116,0.001364,4.712999821,3.687547684,35.139881,476,1.28347218,989.315979,1.75,0.283333333,24.44719667,-0.785775347,27.23,0.428673044,2390.466309,0.764718,0.111000001,0.063383083,72.65440756,8.215000153,0.452196811,-0.039914226,0.614899993,0.629931269,43.5,47,53.25,2021,2021,1
4281,39.391121,-4.724395,22,Kenya,East African Coral Coast,UnfishedHigh,Slope,Nyawira,8,39,0.018388758,53.60900116,0.001364,4.712999821,3.687547684,35.139881,476,1.28347218,989.315979,1.75,0.283333333,24.44719667,-0.785775347,27.23,0.428673044,2390.466309,0.764718,0.111000001,0.063383083,72.65440756,8.215000153,0.452196811,-0.039914226,0.614899993,0.629931269,43.5,47,53.25,2021,2021,2
4281,39.391121,-4.724395,26,Kenya,East African Coral Coast,UnfishedHigh,Slope,Tim,6,39,0.018388758,53.60900116,0.001364,4.712999821,3.687547684,35.139881,476,1.28347218,989.315979,1.75,0.283333333,24.44719667,-0.785775347,27.23,0.428673044,2390.466309,0.764718,0.111000001,0.063383083,72.65440756,8.215000153,0.452196811,-0.039914226,0.614899993,0.629931269,43.5,47,53.25,2016,2016,1
4286,39.30129,-4.746926,13,Kenya,East African Coral Coast,Fished,Slope,Nyawira,6.833333333,31,0.020094052,53.93050003,0.003792,4.714999914,0.228813872,35.1397,48,2.658048868,993.494812,1.666666667,0.683333333,26.96781636,-0.76690693,27.245,0.834028043,9581.439453,0.7535715,0.151499998,0.000595739,22.54615592,8.215499878,0.448568061,-0.044937932,0.599099994,0.001167341,57,36.75,128.75,2013,2021,3
4287,39.323748,-4.746926,14,Kenya,East African Coral Coast,Fished,Slope,Nyawira,5,42,0.019571918,54.02900028,0.00244975,4.715249896,3.202178717,35.17229075,447,1.897626042,993.494812,1.666666667,0.683333333,26.23239699,-0.770004902,27.24,0.505788185,5323.419922,0.71640475,0.124749999,0.000595739,22.54615592,8.215250015,0.449125771,-0.043288129,0.601974994,0.001167341,57,36.75,128.75,2021,2021,1
4294,39.211458,-4.814515,37,Tanzania,East African Coral Coast,Fished,Slope,Nyawira,11,30,0.018789378,53.85800171,0.002154,4.717000008,3.129187822,35.120766,0,1.233231425,996.5394897,1.216666667,0.266666667,23.73633011,-0.779552222,27.245,0.470831662,1746.570435,0.653534,0.120999999,0.004042568,42.34916785,8.215999603,0.451293243,-0.04899227,0.608900011,0.514920427,46,49.5,82.75,2018,2018,1
4299,39.233916,-4.837043,26,Tanzania,East African Coral Coast,Fished,Slope,Nyawira,12.5,30,0.018789378,53.93700027,0.0012655,4.719500065,2.233872414,35.125887,0,1.233231425,1018.213928,1.55,0.566666667,23.73633011,-0.779552222,27.25,0.462738894,1746.570435,0.6538835,0.111499999,0.000879065,25.91415335,8.215999603,0.451293243,-0.04899227,0.601725012,0.514920427,46,49.5,82.75,2018,2018,2
4302,39.211458,-4.85957,31,Tanzania,East African Coral Coast,Fished,Slope,Nyawira,7,30,0.018461538,54.01599884,0.000377,4.722000122,0.179305866,35.131008,0,1.233231425,1071.519775,1.55,0.566666667,23.28539069,-0.784668761,27.26,0.469467044,1746.570435,0.654233,0.101999998,0.000879065,25.91415335,8.215999603,0.452401844,-0.050476778,0.595200002,0.514920427,46,49.5,82.75,2018,2018,1
4303,39.30129,-4.85957,23,Tanzania,East African Coral Coast,Fished,Slope,Nyawira,11,30,0.018269803,53.93700027,0.002104,4.722000122,2.600267649,35.174747,0,0.611644924,965.6573486,1.733333333,0.8,24.65921922,-0.792061992,27.255,0.339958981,858.381897,0.738552,0.096000001,0.000426418,20.65652678,8.215999603,0.453806087,-0.048007235,0.602299988,0.514920427,46,49.5,82.75,2018,2018,1
4313,39.278832,-4.904622,17,Tanzania,East African Coral Coast,Fished,Slope,Nyawira,8,29,0.018052098,53.93700027,0.002104,4.722000122,2.353189945,35.174747,0,0.870065093,1019.96344,1.55,0.566666667,23.38989227,-0.799511192,27.28,0.670518994,449.1615906,0.738552,0.096000001,0.000879065,25.91415335,8.215999603,0.455523642,-0.052008715,0.580799997,-0.040553517,88,43.75,74,2018,2018,1
4331,39.166543,-4.994717,25,Tanzania,East African Coral Coast,Fished,Slope,Nyawira,7,31,0.017079031,55.49649906,0.00653375,4.732249975,1.475141883,35.1142445,0,2.938855886,1061.979736,0.883333333,0.45,22.53895127,-0.801470146,27.32,0.81921038,4175.336914,0.693014,0.109749999,0.068613666,80.97423441,8.216499805,0.456464126,-0.062297051,0.579900026,-0.409738578,104.75,44.25,402,2017,2017,1
4336,39.166543,-5.017239,23,Tanzania,East African Coral Coast,Fished,Flat,Nyawira,3,31,0.017114858,54.86849976,0.0070955,4.733999968,1.584655762,35.112398,0,2.643826008,1072.713623,0.35,0.183333333,23.02940531,-0.802835116,27.32,0.940338731,5356.335449,0.7056075,0.115499999,0.121293278,523.3974153,8.216499805,0.456860343,-0.064254986,0.578900009,-0.409738578,104.75,44.25,402,2017,2017,1
4336,39.166543,-5.017239,24,Tanzania,East African Coral Coast,Fished,Slope,Nyawira,4,31,0.017114858,54.86849976,0.0070955,4.733999968,1.584655762,35.112398,0,2.643826008,1072.713623,0.35,0.183333333,23.02940531,-0.802835116,27.32,0.940338731,5356.335449,0.7056075,0.115499999,0.121293278,523.3974153,8.216499805,0.456860343,-0.064254986,0.578900009,-0.409738578,104.75,44.25,402,2017,2017,1
4337,39.211458,-5.017239,19,Tanzania,East African Coral Coast,Fished,Lagoon/Back reef,Nyawira,5.5,31,0.017048568,54.63299942,0.012211,4.730000019,1.64926374,35.117374,0,1.600688934,1061.979736,0.75,0.583333333,23.59437687,-0.811305249,27.32,0.927616775,2611.140625,0.761742,0.100000001,0.012706427,112.4050085,8.215999603,0.458665485,-0.064894129,0.577899992,-0.409738578,104.75,44.25,402,2017,2017,3
4343,39.211458,-5.03976,19,Tanzania,East African Coral Coast,Fished,Lagoon/Back reef,Nyawira,2,31,0.017260274,54.63299942,0.012211,4.730000019,1.64926374,35.117374,0,1.600688934,1061.979736,0.75,0.583333333,23.34331595,-0.814828426,27.35,0.787944093,2611.140625,0.761742,0.100000001,0.012706427,112.4050085,8.215999603,0.459612355,-0.068301159,0.578499973,-0.221394469,100.25,42.25,242,2017,2017,1
4343,39.211458,-5.03976,31,Tanzania,East African Coral Coast,Fished,Lagoon/Back reef,Nyawira,15,31,0.017260274,54.63299942,0.012211,4.730000019,1.64926374,35.117374,0,1.600688934,1061.979736,0.75,0.583333333,23.34331595,-0.814828426,27.35,0.787944093,2611.140625,0.761742,0.100000001,0.012706427,112.4050085,8.215999603,0.459612355,-0.068301159,0.578499973,-0.221394469,100.25,42.25,242,2017,2017,1
4343,39.211458,-5.03976,16,Tanzania,East African Coral Coast,Fished,Slope,Nyawira,5,31,0.017260274,54.63299942,0.012211,4.730000019,1.64926374,35.117374,0,1.600688934,1061.979736,0.75,0.583333333,23.34331595,-0.814828426,27.35,0.787944093,2611.140625,0.761742,0.100000001,0.012706427,112.4050085,8.215999603,0.459612355,-0.068301159,0.578499973,-0.221394469,100.25,42.25,242,2017,2017,1
4353,39.166543,-5.0848,36,Tanzania,East African Coral Coast,UnfishedLow,Slope,Nyawira,11,40,0.017336066,55.58150005,0.00419325,4.734000087,2.015128851,35.14946175,0,2.0243752,1084.449707,0.35,0.183333333,23.52441426,-0.805623761,27.405,0.858003572,4856.441895,0.665494,0.119000001,0.121293278,523.3974153,8.216499805,0.45774072,-0.069189578,0.587599993,0.057842682,57.75,30.25,172.75,2017,2017,1
4357,39.189,-5.107319,30,Tanzania,East African Coral Coast,UnfishedLow,Slope,Nyawira,9,40,0.017341096,55.25899887,0.000246,4.734000206,2.015128851,35.270199,0,2.0243752,1084.449707,0.333333333,0.216666667,23.59333186,-0.814747923,27.425,0.303668752,4856.441895,0.605895,0.072999999,0.120631403,563.8485938,8.215999603,0.459939196,-0.073596974,0.592050001,0.057842682,57.75,30.25,172.75,2017,2017,1
4381,39.121627,-5.264927,21,Tanzania,East African Coral Coast,Fished,Lagoon/Back reef,Nyawira,3,37,0.017673262,57.79899979,0.00091,4.741000175,2.907558441,35.118275,0,1.49588728,1125.688354,0.683333333,0.366666667,21.35925748,-0.813023471,27.65,0.856006488,1383.023193,0.777418,0.089000002,0.077341028,134.6271358,8.217000008,0.461013573,-0.092520672,0.679199994,0.615835402,69.25,48.5,2.5,2016,2016,1
4381,39.121627,-5.264927,19,Tanzania,East African Coral Coast,Fished,Lagoon/Back reef,Tim,2.5,37,0.017673262,57.79899979,0.00091,4.741000175,2.907558441,35.118275,0,1.49588728,1125.688354,0.683333333,0.366666667,21.35925748,-0.813023471,27.65,0.856006488,1383.023193,0.777418,0.089000002,0.077341028,134.6271358,8.217000008,0.461013573,-0.092520672,0.679199994,0.615835402,69.25,48.5,2.5,2010,2015,2
4386,39.121627,-5.287439,20,Tanzania,East African Coral Coast,UnfishedLow,Lagoon/Back reef,Nyawira,2.416666667,44,0.017673262,57.79899979,0.00091,4.741000175,2.907558441,35.118275,0,1.49588728,1125.688354,0.966666667,0.45,21.35925748,-0.813023471,27.66,0.591543868,1383.023193,0.777418,0.089000002,0.849367673,66.19731373,8.217000008,0.461013573,-0.092520672,0.667699993,0.615835402,69.25,48.5,2.5,2010,2016,6
4386,39.121627,-5.287439,23,Tanzania,East African Coral Coast,UnfishedLow,Lagoon/Back reef,Tim,3,44,0.017673262,57.79899979,0.00091,4.741000175,2.907558441,35.118275,0,1.49588728,1125.688354,0.966666667,0.45,21.35925748,-0.813023471,27.66,0.591543868,1383.023193,0.777418,0.089000002,0.849367673,66.19731373,8.217000008,0.461013573,-0.092520672,0.667699993,0.615835402,69.25,48.5,2.5,2015,2015,1
4389,39.076711,-5.30995,23,Tanzania,East African Coral Coast,Fished,Lagoon/Back reef,Nyawira,2,38,0.018189673,58.07600021,0.00095,4.741500139,2.779552937,35.105328,0,1.970901728,1166.839355,0.6,0.016666667,21.46784248,-0.803748199,27.57,0.844659954,2585.035645,0.69387,0.092500001,45.32297897,172.1533527,8.21750021,0.459334542,-0.09564157,0.70235002,0.408663145,89.75,48.5,25,2010,2010,1
4390,39.099169,-5.30995,23,Tanzania,East African Coral Coast,Fished,Lagoon/Back reef,Tim,2,45,0.017953425,57.79899979,0.00091,4.741000175,2.779552937,35.118275,0,1.970901728,1166.839355,0.6,0.016666667,21.47247438,-0.809199616,27.61,0.598013788,2585.035645,0.777418,0.089000002,45.32297897,172.1533527,8.217000008,0.460504689,-0.095956722,0.667225003,0.615835402,69.25,48.5,2.5,2015,2015,1
4390,39.099169,-5.30995,21,Tanzania,East African Coral Coast,Fished,Lagoon/Back reef,Nyawira,2,45,0.017953425,57.79899979,0.00091,4.741000175,2.779552937,35.118275,0,1.970901728,1166.839355,0.6,0.016666667,21.47247438,-0.809199616,27.61,0.598013788,2585.035645,0.777418,0.089000002,45.32297897,172.1533527,8.217000008,0.460504689,-0.095956722,0.667225003,0.615835402,69.25,48.5,2.5,2016,2016,1
4390,39.099169,-5.30995,28,Tanzania,East African Coral Coast,UnfishedLow,Lagoon/Back reef,Tim,2,45,0.017953425,57.79899979,0.00091,4.741000175,2.779552937,35.118275,0,1.970901728,1166.839355,0.6,0.016666667,21.47247438,-0.809199616,27.61,0.598013788,2585.035645,0.777418,0.089000002,45.32297897,172.1533527,8.217000008,0.460504689,-0.095956722,0.667225003,0.615835402,69.25,48.5,2.5,2010,2010,1
4543,40.334352,-10.280567,30,Tanzania,East African Coral Coast,Fished,Channel,Tim,1.5,36,0.018323059,55.81800079,0.022858,4.562000036,0.072901599,34.9592705,0,0.326823026,1067.793335,0.95,0.383333333,31.08812168,-1.109793489,27.6,0.643856898,308.3757019,0.5079195,0.079000004,0.082793507,29.99671605,8.201999664,0.541637667,-0.15556254,0.738024995,0.480590719,46.25,55,44.75,2008,2008,1
4545,40.379268,-10.280567,26,Tanzania,East African Coral Coast,Fished,Lagoon/Back reef,Tim,1.5,35,0.019176382,56.20100021,0.027276,4.563000202,5.883894444,34.970932,0,0.353526354,1198.744629,1.7,0.7,33.24542605,-1.108532982,27.745,0.313084066,469.7662048,0.499483,0.068000004,0.000870597,9.205743024,8.201999664,0.54047478,-0.150605568,0.691074997,0.480590719,46.25,55,44.75,2008,2008,1
4546,40.401726,-10.280567,30,Tanzania,East African Coral Coast,Fished,Channel,Tim,1,35,0.019421918,56.20100021,0.027276,4.563000202,5.984848499,34.970932,0,0.353526354,1185.029419,1.7,0.7,34.12649255,-1.108407603,27.64,0.318233058,469.7662048,0.499483,0.068000004,0.000870597,9.205743024,8.201999664,0.540001154,-0.147829462,0.666350007,-0.052024705,30,60.5,38.75,2008,2008,1
4552,40.379268,-10.302808,30,Tanzania,East African Coral Coast,Fished,Lagoon/Back reef,Tim,2,36,0.018890411,56.20100021,0.027276,4.563000202,0.047144078,34.970932,0,0.353526354,1185.029419,1.7,0.7,31.87062496,-1.109730974,27.695,0.313084066,469.7662048,0.499483,0.068000004,0.000870597,9.205743024,8.201999664,0.54106388,-0.152146435,0.705150008,0.480590719,46.25,55,44.75,2008,2008,1
